"333","32.25","5.04","281.28","-333","2021-10-20 13:16:39",NULL
"334","32.25","4.78","281.28","51","2021-10-20 13:16:46",NULL
"335","32.31","4.89","281.28","90","2021-10-20 13:16:59",NULL
"336","32.25","4.99","281.28","-212","2021-10-20 13:17:03",NULL
"337","32.31","4.78","281.28","96","2021-10-20 13:17:10",NULL
"338","32.25","4.92","281.28","98","2021-10-20 13:17:16",NULL
"339","32.25","4.98","281.28","96","2021-10-20 13:17:23",NULL
"340","32.25","4.69","281.28","97","2021-10-20 13:17:30",NULL
"341","-127.00","40.24","1084.88","100","2021-10-20 13:21:55",NULL
"342","-127.00","40.24","1084.88","100","2021-10-20 13:22:03",NULL
"343","-127.00","40.24","1084.88","100","2021-10-20 13:22:10",NULL
"344","-127.00","40.24","1084.88","100","2021-10-20 13:22:17",NULL
"345","-127.00","40.24","1084.88","100","2021-10-20 13:22:25",NULL
"346","-127.00","40.24","1084.88","100","2021-10-20 13:22:32",NULL
"347","-127.00","40.24","1084.88","100","2021-10-20 13:22:39",NULL
"348","-127.00","40.24","1084.88","100","2021-10-20 13:22:46",NULL
"349","-127.00","40.24","1084.88","100","2021-10-20 13:22:53",NULL
"350","-127.00","40.24","1084.88","100","2021-10-20 13:23:03",NULL
"351","-127.00","40.24","1084.88","100","2021-10-20 13:23:08",NULL
"352","-127.00","40.24","1084.88","100","2021-10-20 13:23:15",NULL
"353","-127.00","40.24","1084.88","100","2021-10-20 13:23:22",NULL
"354","-127.00","40.24","1084.88","100","2021-10-20 13:23:30",NULL
"355","-127.00","40.24","1084.88","100","2021-10-20 13:23:38",NULL
"356","-127.00","40.24","1084.88","100","2021-10-20 13:23:45",NULL
"357","-127.00","40.24","1084.88","100","2021-10-20 13:23:52",NULL
"358","-127.00","40.24","1084.88","100","2021-10-20 13:24:06",NULL
"359","-127.00","40.24","1084.88","100","2021-10-20 13:24:13",NULL
"360","-127.00","40.24","1084.88","100","2021-10-20 13:24:16",NULL
"361","-127.00","40.24","1084.88","100","2021-10-20 13:24:22",NULL
"362","-127.00","40.24","1084.88","100","2021-10-20 13:24:29",NULL
"363","-127.00","40.24","1084.88","100","2021-10-20 13:24:39",NULL
"364","-127.00","40.24","1084.88","100","2021-10-20 13:24:44",NULL
"365","-127.00","40.24","1084.88","100","2021-10-20 13:24:50",NULL
"366","-127.00","40.24","1084","100","2021-10-20 14:44:27",NULL
"367","-127.00","40.24","1084","100","2021-10-20 14:44:33",NULL
"368","-127.00","40.24","1084","52","2021-10-20 14:44:39",NULL
"369","-127.00","40.24","1084","100","2021-10-20 14:44:47",NULL
"370","-127.00","40.24","1084","100","2021-10-20 14:44:54",NULL
"371","-127.00","40.24","1084","100","2021-10-20 14:45:00",NULL
"372","-127.00","40.24","1084","100","2021-10-20 14:45:07",NULL
"373","-127.00","40.24","1084","4","2021-10-20 14:45:14",NULL
"374","-127.00","40.24","1084","-6","2021-10-20 14:45:19",NULL
"375","-127.00","40.24","1084","-7","2021-10-20 14:45:24",NULL
"376","-127.00","40.24","1084","-7","2021-10-20 14:45:30",NULL
"377","-127.00","40.24","1084","-7","2021-10-20 14:45:35",NULL
"378","-127.00","40.24","1084","-8","2021-10-20 14:45:40",NULL
"379","-127.00","40.24","1084","-7","2021-10-20 14:45:45",NULL
"380","-127.00","40.24","1084","-7","2021-10-20 14:45:51",NULL
"381","-127.00","40.24","1084","-7","2021-10-20 14:45:56",NULL
"382","-127.00","40.24","1084","-7","2021-10-20 14:46:01",NULL
"383","-127.00","40.24","1084","-7","2021-10-20 14:46:06",NULL
