id,suhu,ph,salinitas,ketinggian,create at,update at
2332,-127,9.06,1084,100,11/6/2021 19:05,NULL
2333,-127,9.08,1084,-30,11/6/2021 19:05,NULL
2334,-127,9.06,1084,-28,11/6/2021 19:05,NULL
2335,-127,9.06,1084,-27,11/6/2021 19:05,NULL
2336,-127,9.08,1084,100,11/6/2021 19:05,NULL
2337,-127,9.08,1084,100,11/6/2021 19:05,NULL
2338,-127,9.06,1084,-30,11/6/2021 19:06,NULL
2339,-127,9.08,1084,100,11/6/2021 19:06,NULL
2340,-127,9.08,1084,-31,11/6/2021 19:06,NULL
2341,-127,9.06,1084,-31,11/6/2021 19:06,NULL
2342,-127,9.08,1084,-32,11/6/2021 19:06,NULL
2343,-127,9.06,1084,100,11/6/2021 19:06,NULL
2344,-127,9.06,1084,100,11/6/2021 19:06,NULL
2345,-127,9.08,1084,-32,11/6/2021 19:07,NULL
2346,-127,9.08,1084,-21,11/6/2021 19:07,NULL
2347,-127,9.06,1084,100,11/6/2021 19:07,NULL
2348,-127,9.08,1084,100,11/6/2021 19:07,NULL
2349,-127,9.06,1084,100,11/6/2021 19:07,NULL
2350,-127,9.06,1084,-32,11/6/2021 19:07,NULL
2351,-127,9.06,1084,-30,11/6/2021 19:07,NULL
2352,-127,9.08,1084,-34,11/6/2021 19:07,NULL
2353,-127,9.08,1084,100,11/6/2021 19:08,NULL
2354,-127,9.08,1084,-24,11/6/2021 19:08,NULL
2355,-127,9.06,1084,100,11/6/2021 19:08,NULL
2356,-127,9.07,1084,100,11/6/2021 19:08,NULL
2357,-127,9.06,1084,100,11/6/2021 19:08,NULL
2358,-127,9.06,1084,100,11/6/2021 19:08,NULL
2359,-127,9.08,1084,-35,11/6/2021 19:08,NULL
2360,-127,9.08,1084,-28,11/6/2021 19:08,NULL
2361,-127,9.06,1084,100,11/6/2021 19:09,NULL
2362,-127,9.06,1084,-23,11/6/2021 19:09,NULL
2363,-127,9.08,1084,100,11/6/2021 19:09,NULL
2364,-127,9.08,1084,100,11/6/2021 19:09,NULL
2365,-127,9.06,1084,100,11/6/2021 19:09,NULL
2366,-127,9.06,1084,-28,11/6/2021 19:09,NULL
2367,-127,9.06,1084,-32,11/6/2021 19:09,NULL
2368,-127,9.06,1084,-29,11/6/2021 19:10,NULL
2369,-127,9.06,1084,100,11/6/2021 19:10,NULL
2370,-127,9.08,1084,100,11/6/2021 19:10,NULL
2371,-127,9.06,1084,100,11/6/2021 19:10,NULL
2372,-127,9.08,1084,-25,11/6/2021 19:10,NULL
2373,-127,9.06,1084,-31,11/6/2021 19:10,NULL
2374,-127,9.06,1084,100,11/6/2021 19:10,NULL
2375,-127,9.08,1084,100,11/6/2021 19:10,NULL
2376,-127,9.08,1084,100,11/6/2021 19:11,NULL
2377,-127,9.08,1084,100,11/6/2021 19:11,NULL
2378,-127,9.06,1084,100,11/6/2021 19:11,NULL
2379,-127,9.08,1084,100,11/6/2021 19:11,NULL
2380,-127,9.08,1084,100,11/6/2021 19:11,NULL
2381,-127,9.08,1084,100,11/6/2021 19:11,NULL
2382,-127,9.04,1084,100,11/6/2021 19:14,NULL
2383,-127,9.05,1084,-16,11/6/2021 19:14,NULL
2384,-127,9.05,1084,-15,11/6/2021 19:15,NULL
2385,-127,9.05,1084,100,11/6/2021 19:15,NULL
2386,-127,9.05,1084,100,11/6/2021 19:15,NULL
2387,-127,9.05,1084,-17,11/6/2021 19:15,NULL
2388,-127,9.02,1084,-16,11/6/2021 19:15,NULL
2389,-127,9.04,1084,-8,11/6/2021 19:15,NULL
2390,-127,9.01,1084,-20,11/6/2021 19:15,NULL
2391,-127,9.01,1084,100,11/6/2021 19:15,NULL
2392,-127,9.04,1084,100,11/6/2021 19:15,NULL
2393,-127,9.04,1084,-20,11/6/2021 19:16,NULL
2394,-127,9.04,1084,100,11/6/2021 19:16,NULL
2395,-127,9.04,1084,100,11/6/2021 19:16,NULL
2396,-127,9.02,1084,100,11/6/2021 19:16,NULL
2397,-127,9.02,1084,100,11/6/2021 19:16,NULL
2398,-127,9.02,1084,100,11/6/2021 19:16,NULL
2399,-127,9.02,1084,100,11/6/2021 19:16,NULL
2400,-127,9.02,1084,100,11/6/2021 19:17,NULL
2401,-127,9.05,1084,-26,11/6/2021 19:17,NULL
2402,-127,9.02,1084,100,11/6/2021 19:17,NULL
2403,-127,9.05,1084,5,11/6/2021 19:17,NULL
2404,-127,9.02,1084,100,11/6/2021 19:17,NULL
2405,-127,9.05,1084,100,11/6/2021 19:17,NULL
2406,-127,9.04,1084,100,11/6/2021 19:17,NULL
2407,-127,9.05,1084,100,11/6/2021 19:17,NULL
2408,-127,9.01,1084,100,11/6/2021 19:18,NULL
2409,-127,9.01,1084,100,11/6/2021 19:18,NULL
2410,-127,9.04,1084,100,11/6/2021 19:18,NULL
2411,-127,9.04,1084,100,11/6/2021 19:18,NULL
2412,-127,9.01,1084,100,11/6/2021 19:18,NULL
2413,-127,9.04,281,13,11/6/2021 19:18,NULL
2414,-127,9.07,281,100,11/6/2021 19:18,NULL
2415,-127,9.05,1084,100,11/6/2021 19:18,NULL
2416,-127,9.08,1084,100,11/6/2021 19:19,NULL
2417,-127,9.08,1084,100,11/6/2021 19:19,NULL
2418,-127,9.08,1084,100,11/6/2021 19:19,NULL
2419,-127,9.05,1084,100,11/6/2021 19:19,NULL
2420,-127,9.05,1084,100,11/6/2021 19:19,NULL
2421,-127,9.08,1084,-27,11/6/2021 19:19,NULL
2422,-127,9.08,1084,100,11/6/2021 19:19,NULL
2423,-127,9.08,1084,100,11/6/2021 19:20,NULL
2424,-127,9.08,1084,100,11/6/2021 19:20,NULL
2425,-127,9.08,1084,15,11/6/2021 19:26,NULL
2426,-127,9.06,1084,100,11/6/2021 19:27,NULL
2427,-127,9.08,1084,100,11/6/2021 19:27,NULL
2428,-127,9.08,1084,100,11/6/2021 19:30,NULL
2429,-127,9.06,1084,21,11/6/2021 19:30,NULL
2430,-127,9.06,1084,100,11/6/2021 19:30,NULL
2431,-127,9.08,1084,100,11/6/2021 19:30,NULL
2432,-127,9.07,1084,100,11/6/2021 19:31,NULL
2433,-127,9.07,1084,24,11/6/2021 19:31,NULL
2434,-127,9.07,1084,17,11/6/2021 19:31,NULL
2435,-127,9.08,1084,-17,11/6/2021 19:31,NULL
2436,-127,9.07,1084,96,11/6/2021 19:44,NULL
2437,-127,9.05,1084,36,11/6/2021 19:44,NULL
2438,-127,9.07,1084,62,11/6/2021 19:44,NULL
2439,-127,9.05,1084,17,11/6/2021 19:44,NULL
2440,-127,9.05,1084,-2213,11/6/2021 19:44,NULL
2441,-127,9.05,1084,56,11/6/2021 19:44,NULL
2442,-127,6.55,1084,100,11/6/2021 20:05,NULL
2443,-127,6.52,1084,100,11/6/2021 20:05,NULL
2444,-127,6.54,1084,100,11/6/2021 20:05,NULL
2445,-127,6.49,1084,100,11/6/2021 20:05,NULL
2446,-127,6.48,1084,100,11/6/2021 20:05,NULL
2447,-127,6.48,1084,100,11/6/2021 20:06,NULL
2448,-127,6.49,1084,100,11/6/2021 20:06,NULL
2449,-127,6.52,1084,100,11/6/2021 20:06,NULL
2450,-127,6.51,1084,100,11/6/2021 20:07,NULL
2451,-127,6.46,1084,100,11/6/2021 20:07,NULL
2452,-127,6.5,281,100,11/6/2021 20:07,NULL
2453,-127,6.47,1084,100,11/6/2021 20:07,NULL
2454,-127,6.47,1084,100,11/6/2021 20:07,NULL
2455,-127,6.51,1084,100,11/6/2021 20:07,NULL
2456,-127,6.5,1084,100,11/6/2021 20:08,NULL
2457,-127,6.5,1084,100,11/6/2021 20:08,NULL
2458,-127,6.48,1084,100,11/6/2021 20:08,NULL
2459,-127,6.4,1084,100,11/6/2021 20:08,NULL
2460,-127,6.38,1084,100,11/6/2021 20:08,NULL
2461,-127,6.39,1084,100,11/6/2021 20:08,NULL
2462,-127,6.72,1084,100,11/6/2021 20:08,NULL
2463,-127,6.76,1084,100,11/6/2021 20:08,NULL
2464,-127,6.77,1084,100,11/6/2021 20:08,NULL
2465,-127,6.61,1084,100,11/6/2021 20:09,NULL
2466,-127,6.36,1084,100,11/6/2021 20:09,NULL
2467,-127,6.27,1084,100,11/6/2021 20:09,NULL
2468,-127,6.04,1084,100,11/6/2021 20:09,NULL
2469,-127,6.19,1084,100,11/6/2021 20:09,NULL
2470,-127,6.08,1084,100,11/6/2021 20:09,NULL
2471,-127,6.08,1084,100,11/6/2021 20:09,NULL
2472,-127,6.12,1084,100,11/6/2021 20:10,NULL
2473,-127,6.07,1084,100,11/6/2021 20:10,NULL
2474,-127,6.07,1084,100,11/6/2021 20:10,NULL
2475,-127,6.08,1084,100,11/6/2021 20:10,NULL
2476,-127,6.07,1084,100,11/6/2021 20:10,NULL
2477,-127,6.07,1084,100,11/6/2021 20:10,NULL
2478,-127,6.1,1084,100,11/6/2021 20:10,NULL
2479,-127,6.11,1084,100,11/6/2021 20:10,NULL
2480,27.44,5.95,381,100,11/7/2021 8:59,NULL
2481,27.37,5.95,385,100,11/7/2021 9:00,NULL
2482,27.37,5.95,389,100,11/7/2021 9:00,NULL
2483,27.37,5.95,393,100,11/7/2021 9:00,NULL
2484,27.31,5.95,395,100,11/7/2021 9:00,NULL
2485,27.37,5.95,398,100,11/7/2021 9:00,NULL
2486,27.37,5.95,399,100,11/7/2021 9:00,NULL
2487,27.37,5.95,398,100,11/7/2021 9:00,NULL
2488,27.31,5.95,402,100,11/7/2021 9:00,NULL
2489,27.31,5.95,402,100,11/7/2021 9:00,NULL
2490,27.37,5.95,404,100,11/7/2021 9:00,NULL
2491,27.37,5.95,406,100,11/7/2021 9:00,NULL
2492,27.37,5.95,407,100,11/7/2021 9:01,NULL
2493,27.31,5.95,408,100,11/7/2021 9:01,NULL
2494,27.37,5.95,407,100,11/7/2021 9:01,NULL
2495,27.37,5.95,406,100,11/7/2021 9:01,NULL
2496,27.37,5.94,407,100,11/7/2021 9:01,NULL
2497,27.37,5.94,411,100,11/7/2021 9:01,NULL
2498,27.37,5.94,409,100,11/7/2021 9:01,NULL
2499,27.37,5.93,408,100,11/7/2021 9:01,NULL
2500,27.37,5.94,409,100,11/7/2021 9:01,NULL
2501,27.31,5.94,409,100,11/7/2021 9:01,NULL
2502,27.37,5.94,407,100,11/7/2021 9:01,NULL
2503,27.31,5.94,410,100,11/7/2021 9:02,NULL
2504,27.31,5.94,411,100,11/7/2021 9:02,NULL
2505,27.37,5.94,410,100,11/7/2021 9:02,NULL
2506,27.37,5.94,411,100,11/7/2021 9:02,NULL
2507,27.37,5.93,413,100,11/7/2021 9:02,NULL
2508,27.37,5.93,412,100,11/7/2021 9:02,NULL
2509,27.31,5.94,412,100,11/7/2021 9:02,NULL
2510,27.31,5.93,412,100,11/7/2021 9:02,NULL
2511,27.31,5.94,413,100,11/7/2021 9:02,NULL
2512,27.37,5.94,412,100,11/7/2021 9:02,NULL
2513,27.37,5.94,413,100,11/7/2021 9:03,NULL
2514,27.37,5.94,412,100,11/7/2021 9:03,NULL
2515,27.37,5.94,413,48,11/7/2021 9:03,NULL
2516,27.37,5.94,414,50,11/7/2021 9:03,NULL
2517,27.37,5.94,414,45,11/7/2021 9:03,NULL
2518,27.37,5.93,414,42,11/7/2021 9:03,NULL
2519,27.37,5.94,416,42,11/7/2021 9:03,NULL
2520,27.37,5.94,416,48,11/7/2021 9:03,NULL
2521,27.44,5.94,415,50,11/7/2021 9:04,NULL
2522,27.37,5.94,415,48,11/7/2021 9:04,NULL
2523,27.37,5.94,457,52,11/7/2021 9:04,NULL
2524,27.37,5.94,460,38,11/7/2021 9:04,NULL
2525,27.37,5.94,459,54,11/7/2021 9:04,NULL
2526,27.44,5.94,460,54,11/7/2021 9:04,NULL
2527,27.37,5.94,458,54,11/7/2021 9:04,NULL
2528,27.37,5.94,459,55,11/7/2021 9:05,NULL
2529,27.37,5.93,459,55,11/7/2021 9:05,NULL
2530,27.37,5.93,458,55,11/7/2021 9:05,NULL
2531,27.37,5.93,459,55,11/7/2021 9:05,NULL
2532,27.37,5.93,459,36,11/7/2021 9:05,NULL
2533,27.31,5.93,459,55,11/7/2021 9:05,NULL
2534,27.31,5.93,458,100,11/7/2021 9:05,NULL
2535,27.37,5.93,457,100,11/7/2021 9:06,NULL
2536,27.37,5.93,456,100,11/7/2021 9:06,NULL
2537,27.37,5.93,456,100,11/7/2021 9:06,NULL
2538,27.31,5.93,455,100,11/7/2021 9:06,NULL
2539,27.37,5.92,454,100,11/7/2021 9:06,NULL
2540,27.37,5.92,455,100,11/7/2021 9:06,NULL
2541,27.44,5.92,454,100,11/7/2021 9:06,NULL
2542,27.44,5.92,453,100,11/7/2021 9:06,NULL
2543,27.37,5.91,452,100,11/7/2021 9:06,NULL
2544,27.37,5.91,450,100,11/7/2021 9:06,NULL
2545,27.37,5.91,449,100,11/7/2021 9:06,NULL
2546,27.37,5.91,449,100,11/7/2021 9:07,NULL
2547,27.44,5.91,446,100,11/7/2021 9:07,NULL
2548,27.37,5.91,445,100,11/7/2021 9:07,NULL
2549,27.44,5.91,445,100,11/7/2021 9:07,NULL
2550,27.37,5.91,441,100,11/7/2021 9:07,NULL
2551,27.44,5.92,435,56,11/7/2021 9:07,NULL
2552,27.44,5.91,434,56,11/7/2021 9:07,NULL
2553,27.37,5.91,432,55,11/7/2021 9:07,NULL
2554,27.44,5.92,432,55,11/7/2021 9:08,NULL
2555,27.44,5.92,433,49,11/7/2021 9:08,NULL
2556,27.37,5.92,432,51,11/7/2021 9:08,NULL
2557,27.44,5.91,432,55,11/7/2021 9:08,NULL
2558,27.37,5.91,431,39,11/7/2021 9:08,NULL
2559,27.44,5.91,430,43,11/7/2021 9:08,NULL
2560,27.44,5.91,430,55,11/7/2021 9:08,NULL
2561,27.44,5.91,430,55,11/7/2021 9:09,NULL
2562,27.37,5.91,430,55,11/7/2021 9:09,NULL
2563,27.37,5.91,408,55,11/7/2021 9:09,NULL
2564,27.44,5.91,283,56,11/7/2021 9:09,NULL
2565,27.44,5.91,283,56,11/7/2021 9:09,NULL
2566,27.44,5.92,288,56,11/7/2021 9:09,NULL
2567,27.5,5.92,283,53,11/7/2021 9:09,NULL
2568,27.44,5.93,281,55,11/7/2021 9:10,NULL
2569,27.44,5.92,281,55,11/7/2021 9:10,NULL
2570,27.44,5.92,281,-3,11/7/2021 9:10,NULL
2571,27.44,5.92,281,49,11/7/2021 9:10,NULL
2572,27.44,5.92,281,56,11/7/2021 9:10,NULL
2573,27.37,5.92,281,56,11/7/2021 9:10,NULL
2574,27.37,5.92,281,56,11/7/2021 9:11,NULL
2575,27.37,5.92,281,58,11/7/2021 9:11,NULL
2576,27.44,5.92,281,52,11/7/2021 9:11,NULL
2577,27.44,5.92,281,53,11/7/2021 9:11,NULL
2578,27.44,5.92,281,52,11/7/2021 9:11,NULL
2579,27.44,5.93,281,54,11/7/2021 9:11,NULL
2580,27.44,5.94,281,57,11/7/2021 9:11,NULL
2581,27.44,5.94,281,56,11/7/2021 9:11,NULL
2582,27.37,5.93,281,57,11/7/2021 9:12,NULL
2583,27.44,5.93,281,56,11/7/2021 9:12,NULL
2584,27.44,5.93,281,56,11/7/2021 9:12,NULL
2585,27.44,5.93,385,58,11/7/2021 9:12,NULL
2586,27.44,5.91,418,56,11/7/2021 9:12,NULL
2587,27.37,5.92,425,50,11/7/2021 9:12,NULL
2588,27.37,5.92,409,58,11/7/2021 9:12,NULL
2589,27.44,5.89,420,57,11/7/2021 9:13,NULL
2590,27.37,5.89,421,56,11/7/2021 9:13,NULL
2591,27.44,5.89,423,57,11/7/2021 9:13,NULL
2592,27.44,5.89,421,56,11/7/2021 9:13,NULL
2593,27.5,40.76,387,56,11/7/2021 9:13,NULL
2594,27.44,40.76,394,56,11/7/2021 9:13,NULL
2595,27.44,40.76,400,57,11/7/2021 9:13,NULL
2596,27.5,40.76,396,53,11/7/2021 9:14,NULL
2597,27.5,40.76,399,54,11/7/2021 9:14,NULL
2598,27.5,40.76,400,55,11/7/2021 9:14,NULL
2599,27.44,40.76,403,55,11/7/2021 9:14,NULL
2600,27.5,30.65,434,55,11/7/2021 9:14,NULL
2601,27.44,6.53,430,55,11/7/2021 9:14,NULL
2602,27.44,6.58,428,55,11/7/2021 9:14,NULL
2603,27.44,6.16,430,55,11/7/2021 9:15,NULL
2604,27.44,5.34,432,54,11/7/2021 9:15,NULL
2605,27.44,5.84,430,54,11/7/2021 9:15,NULL
2606,27.44,6.11,430,54,11/7/2021 9:15,NULL
2607,27.44,6.15,433,54,11/7/2021 9:15,NULL
2608,27.44,6.11,434,54,11/7/2021 9:15,NULL
2609,27.5,6.09,433,55,11/7/2021 9:15,NULL
2610,27.44,6.51,432,55,11/7/2021 9:16,NULL
2611,27.44,6.51,431,54,11/7/2021 9:16,NULL
2612,27.5,6.49,432,55,11/7/2021 9:16,NULL
2613,27.44,6.04,433,55,11/7/2021 9:16,NULL
2614,27.44,5.94,435,50,11/7/2021 9:16,NULL
2615,27.44,5.79,436,55,11/7/2021 9:16,NULL
2616,27.44,3.79,435,54,11/7/2021 9:16,NULL
2617,27.44,3.77,436,55,11/7/2021 9:17,NULL
2618,27.44,3.66,434,55,11/7/2021 9:17,NULL
2619,27.44,3.69,434,54,11/7/2021 9:17,NULL
2620,27.5,3.58,434,55,11/7/2021 9:17,NULL
2621,27.5,6.8,434,55,11/7/2021 9:17,NULL
2622,27.5,8.7,435,55,11/7/2021 9:17,NULL
2623,27.5,8.73,434,54,11/7/2021 9:18,NULL
2624,27.44,8.39,435,55,11/7/2021 9:18,NULL
2625,27.37,7.62,434,54,11/7/2021 9:18,NULL
2626,27.5,7.37,436,54,11/7/2021 9:18,NULL
2627,27.44,7.63,435,54,11/7/2021 9:18,NULL
2628,27.5,7.49,437,54,11/7/2021 9:18,NULL
2629,27.5,6.54,438,54,11/7/2021 9:18,NULL
2630,27.5,30.13,411,55,11/7/2021 9:19,NULL
2631,27.5,40.76,409,55,11/7/2021 9:19,NULL
2632,27.5,40.76,408,55,11/7/2021 9:19,NULL
2633,27.5,40.76,409,55,11/7/2021 9:19,NULL
2634,27.5,40.76,408,54,11/7/2021 9:19,NULL
2635,27.5,40.76,413,55,11/7/2021 9:19,NULL
2636,27.5,40.76,428,54,11/7/2021 9:19,NULL
2637,27.5,40.76,425,55,11/7/2021 9:20,NULL
2638,27.5,40.76,427,55,11/7/2021 9:20,NULL
2639,27.5,40.76,428,54,11/7/2021 9:20,NULL
2640,27.44,40.76,432,55,11/7/2021 9:20,NULL
2641,27.5,40.76,431,55,11/7/2021 9:20,NULL
2642,27.5,40.76,429,55,11/7/2021 9:20,NULL
2643,27.5,40.76,427,55,11/7/2021 9:20,NULL
2644,27.5,40.76,429,55,11/7/2021 9:21,NULL
2645,27.5,7.18,445,54,11/7/2021 9:21,NULL
2646,27.56,7.32,445,55,11/7/2021 9:21,NULL
2647,27.5,7.28,444,55,11/7/2021 9:21,NULL
2648,27.56,7.12,445,55,11/7/2021 9:21,NULL
2649,27.44,7.04,446,54,11/7/2021 9:21,NULL
2650,27.5,7.28,447,55,11/7/2021 9:21,NULL
2651,27.5,7.26,447,54,11/7/2021 9:22,NULL
2652,27.5,7.39,444,54,11/7/2021 9:22,NULL
2653,27.5,7.44,442,55,11/7/2021 9:22,NULL
2654,27.56,7.31,444,54,11/7/2021 9:22,NULL
2655,27.44,7.31,445,55,11/7/2021 9:22,NULL
2656,27.5,7.32,446,55,11/7/2021 9:22,NULL
2657,27.5,7.27,446,54,11/7/2021 9:22,NULL
2658,27.5,40.76,427,55,11/7/2021 9:23,NULL
2659,27.5,40.76,425,54,11/7/2021 9:23,NULL
2660,27.5,40.76,427,55,11/7/2021 9:23,NULL
2661,27.5,40.76,428,54,11/7/2021 9:23,NULL
2662,27.56,40.76,430,54,11/7/2021 9:23,NULL
2663,27.56,40.76,430,55,11/7/2021 9:23,NULL
2664,27.5,40.76,432,55,11/7/2021 9:23,NULL
2665,27.5,40.76,433,55,11/7/2021 9:24,NULL
2666,27.56,40.76,430,55,11/7/2021 9:24,NULL
2667,27.44,40.76,429,55,11/7/2021 9:24,NULL
2668,27.5,40.76,432,55,11/7/2021 9:24,NULL
2669,27.5,40.76,433,55,11/7/2021 9:24,NULL
2670,27.5,37.59,447,54,11/7/2021 9:24,NULL
2671,27.5,40.76,435,55,11/7/2021 9:24,NULL
2672,27.5,40.76,429,55,11/7/2021 9:25,NULL
2673,27.56,40.76,425,55,11/7/2021 9:25,NULL
2674,27.56,40.76,423,55,11/7/2021 9:25,NULL
2675,27.5,40.76,425,54,11/7/2021 9:25,NULL
2676,27.56,40.76,424,55,11/7/2021 9:25,NULL
2677,27.56,40.76,423,54,11/7/2021 9:25,NULL
2678,27.5,40.76,423,55,11/7/2021 9:25,NULL
2679,27.56,40.76,422,54,11/7/2021 9:26,NULL
2680,27.5,40.76,420,55,11/7/2021 9:26,NULL
2681,27.56,40.76,418,55,11/7/2021 9:26,NULL
2682,27.5,40.76,418,55,11/7/2021 9:26,NULL
2683,27.5,40.76,416,54,11/7/2021 9:26,NULL
2684,27.56,40.76,416,54,11/7/2021 9:26,NULL
2685,27.56,40.76,416,55,11/7/2021 9:26,NULL
2686,27.56,40.76,417,55,11/7/2021 9:27,NULL
2687,27.56,40.76,421,55,11/7/2021 9:27,NULL
2688,27.44,40.76,429,55,11/7/2021 9:27,NULL
2689,27.44,40.76,430,55,11/7/2021 9:27,NULL
2690,27.5,40.76,431,55,11/7/2021 9:27,NULL
2691,27.44,40.76,434,54,11/7/2021 9:28,NULL
2692,27.5,40.76,433,55,11/7/2021 9:28,NULL
2693,27.44,40.76,434,54,11/7/2021 9:28,NULL
2694,27.44,40.76,435,55,11/7/2021 9:28,NULL
2695,27.44,40.76,437,55,11/7/2021 9:28,NULL
2696,27.5,40.76,450,54,11/7/2021 9:28,NULL
2697,27.44,7.51,455,55,11/7/2021 9:28,NULL
2698,27.5,7.63,454,55,11/7/2021 9:29,NULL
2699,27.5,7.57,455,55,11/7/2021 9:29,NULL
2700,27.44,7.58,453,55,11/7/2021 9:29,NULL
2701,27.44,7.61,455,55,11/7/2021 9:29,NULL
2702,27.5,6.95,455,55,11/7/2021 9:29,NULL
2703,27.5,4.2,455,55,11/7/2021 9:29,NULL
2704,27.44,8.72,456,55,11/7/2021 9:30,NULL
2705,27.44,9.43,455,54,11/7/2021 9:30,NULL
2706,27.5,6.7,456,55,11/7/2021 9:30,NULL
2707,27.44,7.03,458,54,11/7/2021 9:30,NULL
2708,27.5,40.76,442,55,11/7/2021 9:30,NULL
2709,27.5,6.8,458,55,11/7/2021 9:30,NULL
2710,27.44,6.63,459,55,11/7/2021 9:30,NULL
2711,27.44,5.02,460,55,11/7/2021 9:31,NULL
2712,27.44,4.69,458,55,11/7/2021 9:31,NULL
2713,27.5,6.43,459,55,11/7/2021 9:31,NULL
2714,27.5,6.13,459,55,11/7/2021 9:31,NULL
2715,27.5,5.55,461,55,11/7/2021 9:31,NULL
2716,27.5,6.1,461,55,11/7/2021 9:31,NULL
2717,27.44,7.19,459,55,11/7/2021 9:31,NULL
2718,27.44,7.28,460,55,11/7/2021 9:32,NULL
2719,27.5,7.3,458,55,11/7/2021 9:32,NULL
2720,27.5,7.33,459,55,11/7/2021 9:32,NULL
2721,27.44,7.41,459,55,11/7/2021 9:32,NULL
2722,27.5,7.43,457,55,11/7/2021 9:32,NULL
2723,27.5,7.49,459,54,11/7/2021 9:32,NULL
2724,27.5,7.5,460,55,11/7/2021 9:32,NULL
2725,27.56,7.52,459,55,11/7/2021 9:33,NULL
2726,27.5,3.84,461,55,11/7/2021 9:33,NULL
2727,27.5,6.96,460,55,11/7/2021 9:33,NULL
2728,27.5,5.63,461,55,11/7/2021 9:33,NULL
2729,27.44,6.39,461,55,11/7/2021 9:33,NULL
2730,27.56,6.81,461,55,11/7/2021 9:33,NULL
2731,27.5,6.3,461,55,11/7/2021 9:33,NULL
2732,27.5,7,458,54,11/7/2021 9:33,NULL
2733,27.5,6.96,456,55,11/7/2021 9:34,NULL
2734,27.44,6.95,459,55,11/7/2021 9:34,NULL
2735,27.5,5.97,459,55,11/7/2021 9:34,NULL
2736,27.5,40.76,444,55,11/7/2021 9:34,NULL
2737,27.44,40.76,447,55,11/7/2021 9:34,NULL
2738,27.5,6.77,461,53,11/7/2021 9:34,NULL
2739,27.44,7.2,458,55,11/7/2021 9:34,NULL
2740,27.5,40.76,446,55,11/7/2021 9:35,NULL
2741,27.44,2.7,459,55,11/7/2021 9:35,NULL
2742,27.44,3.21,459,55,11/7/2021 9:35,NULL
2743,27.44,1.69,458,55,11/7/2021 9:35,NULL
2744,27.44,0.76,458,55,11/7/2021 9:35,NULL
2745,27.5,40.05,455,55,11/7/2021 9:35,NULL
2746,27.5,40.76,448,54,11/7/2021 9:35,NULL
2747,27.44,40.76,447,55,11/7/2021 9:36,NULL
2748,27.5,40.76,449,55,11/7/2021 9:36,NULL
2749,27.5,40.76,449,55,11/7/2021 9:36,NULL
2750,27.5,40.76,450,55,11/7/2021 9:36,NULL
2751,27.5,40.76,450,55,11/7/2021 9:36,NULL
2752,27.5,40.76,450,55,11/7/2021 9:36,NULL
2753,27.5,40.76,448,54,11/7/2021 9:36,NULL
2754,27.56,7.4,464,54,11/7/2021 9:37,NULL
2755,27.5,40.76,453,55,11/7/2021 9:37,NULL
2756,27.5,40.76,455,55,11/7/2021 9:37,NULL
2757,27.5,40.76,459,55,11/7/2021 9:37,NULL
2758,27.56,40.76,453,55,11/7/2021 9:37,NULL
2759,27.5,40.76,453,55,11/7/2021 9:37,NULL
2760,27.56,40.76,448,55,11/7/2021 9:37,NULL
2761,27.5,40.76,446,55,11/7/2021 9:38,NULL
2762,27.5,40.76,447,55,11/7/2021 9:38,NULL
2763,27.5,40.76,447,55,11/7/2021 9:38,NULL
2764,27.5,40.76,447,55,11/7/2021 9:38,NULL
2765,27.44,40.76,447,55,11/7/2021 9:38,NULL
2766,27.5,40.76,448,54,11/7/2021 9:38,NULL
2767,27.5,40.76,448,55,11/7/2021 9:38,NULL
2768,27.5,40.76,448,55,11/7/2021 9:39,NULL
2769,27.5,7.1,459,55,11/7/2021 9:39,NULL
2770,27.44,7.23,465,55,11/7/2021 9:39,NULL
2771,27.44,7.21,465,54,11/7/2021 9:39,NULL
2772,27.5,6.95,464,55,11/7/2021 9:39,NULL
2773,27.5,7.63,463,55,11/7/2021 9:39,NULL
2774,27.5,7.15,463,55,11/7/2021 9:39,NULL
2775,27.44,7.65,460,55,11/7/2021 9:40,NULL
2776,27.5,7.65,461,55,11/7/2021 9:40,NULL
2777,27.5,7.63,457,55,11/7/2021 9:40,NULL
2778,27.5,7.63,461,55,11/7/2021 9:40,NULL
2779,27.5,7.66,462,55,11/7/2021 9:40,NULL
2780,27.5,7.28,463,55,11/7/2021 9:40,NULL
2781,27.5,7.27,462,55,11/7/2021 9:40,NULL
2782,27.5,40.76,449,55,11/7/2021 9:41,NULL
2783,27.56,7.53,463,55,11/7/2021 9:41,NULL
2784,27.44,7.63,463,55,11/7/2021 9:41,NULL
2785,27.5,7.65,462,55,11/7/2021 9:41,NULL
2786,27.56,7.68,463,55,11/7/2021 9:41,NULL
2787,27.56,7.49,463,55,11/7/2021 9:41,NULL
2788,27.5,7.14,463,55,11/7/2021 9:41,NULL
2789,27.5,7.04,461,54,11/7/2021 9:42,NULL
2790,27.5,6.77,461,55,11/7/2021 9:42,NULL
2791,27.5,6.74,461,55,11/7/2021 9:42,NULL
2792,27.44,6.74,459,55,11/7/2021 9:42,NULL
2793,27.5,6.74,457,55,11/7/2021 9:42,NULL
2794,27.5,6.73,459,55,11/7/2021 9:42,NULL
2795,27.5,6.74,461,55,11/7/2021 9:42,NULL
